COD Municipio;Cidade;COD UF;UF;Total de escolas federais;Total de escolas estaduais;Total de escolas municipais;Total de escolas privadas;Total de escolas sem creche;Total de escolas com creche;Escolas que não funcionam em prédio escolar;Escolas que funcionam em prédio escolar;Total de escolas que não funcionam em unidade de atendimento socio educativo;Total de escolas que funcionam em unidade de atendimento socio educativo;Total de escolas que não funcionam em unidade prisional;Total de escolas que funcionam em unidade prisional;Total de escolas que não funcionam em galpão / rancho / paiol / barracão;Total de escolas que funcionam em galpão / rancho / paiol / barracão;Total de escolas que não funcionam em salas de outra escola;Total de escolas que funcionam em salas de outra escola;Total de escolas que não funcionam em outros locais;Total de escolas que funcionam em outros locais;Total de escolas que não tem abastecimento de água da rede pública;Total de escolas que tem abastecimento de água da rede pública;Total de escolas que não não possuem abastecimento de água;Total de escolas que não possuem abastecimento de água;Total de escolas que não possuem energia elétrica da rede pública;Total de escolas que possuem energia elétrica da rede pública;Total de escolas que não não possuem energia elétrica;Total de escolas que não possuem energia elétrica;Total de matrículas;Total de docentes;Total de docentes em Creche;Total de docentes em Pré-escola;Total de docentes em 1ª Série;Total de docentes em 2ª Série;Total de docentes em 3ª Série;Total de docentes em 4ª Série;Total de docentes em 5ª Série;Total de docentes em 6ª Série;Total de docentes em 7ª Série;Total de docentes em 8ª Série;Total de docentes em 1º Ano;Total de docentes em 2º Ano;Total de docentes em 3º Ano;Total de docentes em 4º Ano;Total de docentes em 5º Ano;Total de docentes em 6º Ano;Total de docentes em 7º Ano;Total de docentes em 8º Ano;Total de docentes em 9º Ano;Total de docentes em 1º ano/1ª Série;Total de docentes em 2º ano/2ª Série;Total de docentes em 3ºano/3ª Série;Total de docentes em 4º ano/4ª Série;Total de docentes em Nao Seriada;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 1ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 2ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 3ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 4ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) Nao Seriada;Total de docentes em Modalidade Normal/Magistério 1ª Série;Total de docentes em Modalidade Normal/Magistério 2ª Série;Total de docentes em Modalidade Normal/Magistério 3ª Série;Total de docentes em Modalidade Normal/Magistério 4ª Série;Total de docentes em Concomitante;Total de docentes em Subsequente;Total de docentes em Ensino Fundamental - Projovem Urbano;Total de docentes em Nível Médio;Total de docentes em Curso FIC Concomitante;Total de docentes em Ensino Fundamental - Anos Iniciais;Total de docentes em Ensino Fundamental - Anos Finais;Total de docentes em Ensino Médio;Total de docentes em Nível Fundamental (EJA integrada à Educação Profissional de Nível Fundamental);Total de docentes em Curso Técnico Integrado na Modalidade EJA (EJA integrada à Educação Profissional de Nível Médio);Total de docentes em Nao aplicável para turmas de atendimento educacional especializado (AEE) e atividade complementar;
2412559;São Miguel do Gostoso;24;RN;;1,0;20,0;2,0;4;19,0;;23;23;;23;;23;;22;1,0;22;1,0;2,0;21,0;23,0;;;23;23;;2926;143;13,0;14;;;;;;;;;6;6;10;7;7,0;38;43;33;31;14,0;14,0;13,0;;;;;;;;;;;;;;;;;1,0;6,0;;;;;
2908309;Conceição do Almeida;29;BA;;1,0;18,0;4,0;8;15,0;;23;23;;23;;23;;18;5,0;23;;12,0;11,0;21,0;2,0;;23;23;;3361;230;16,0;26;;;;;;;;;22;27;32;29;31,0;57;51;49;49;36,0;37,0;38,0;;;;;;;;;;;;9,0;9,0;;;;6,0;6,0;10,0;;;;3,3
2309458;Ocara;23;CE;;3,0;19,0;1,0;8;15,0;;23;23;;23;;21;2,0;23;;20;3,0;4,0;19,0;23,0;;;23;23;;7075;296;40,0;66;;;;;;;;;35;26;39;45;44,0;71;73;77;73;35,0;36,0;36,0;;;12,0;;;;;;;;;;;;4,0;;3,0;4,0;4,0;;;;4,8
2916609;Itapitanga;29;BA;;1,0;21,0;1,0;15;8,0;2,0;21;23;;23;;20;3,0;23;;21;2,0;4,0;19,0;23,0;;;23;23;;2322;158;28,0;19;;;;;;;;;38;35;39;41;38,0;23;24;17;22;11,0;11,0;10,0;;;;;;;;;;;;;;;;;15,0;13,0;;;;;
2608057;Jatobá;26;PE;;11,0;11,0;1,0;9;14,0;1,0;22;23;;23;;22;1,0;22;1,0;23;;7,0;16,0;23,0;;;23;23;;4627;246;17,0;33;;;;;;;;;16;18;22;20;20,0;62;64;61;50;42,0;38,0;36,0;;;;;;;;;10,0;8,0;9,0;;;;;;9,0;37,0;30,0;;;;4,0
2931608;Teolândia;29;BA;;1,0;22,0;;7;16,0;;23;23;;23;;23;;22;1,0;20;3,0;11,0;12,0;21,0;2,0;;23;23;;4586;196;38,0;34;;;;;;;;;12;9;11;24;23,0;43;42;38;36;21,0;17,0;19,0;;;;;;;;;;;;;;;;;6,0;33,0;10,0;;;;3,6
2604908;Cumaru;26;PE;;1,0;19,0;3,0;4;19,0;;23;23;;23;;23;;21;2,0;22;1,0;17,0;6,0;23,0;;1,0;22;22;1,0;3739;169;10,0;21;;;;;;;;;16;15;16;16;19,0;38;31;33;28;15,0;19,0;13,0;;;;;;;;;;;;;;;;;8,0;18,0;6,0;;;;4,1
2703106;Igaci;27;AL;;3,0;18,0;2,0;14;9,0;;23;23;;23;;23;;23;;11;12,0;11,0;12,0;23,0;;;23;23;;5761;281;15,0;34;;;;;;;;;16;18;22;20;29,0;79;78;73;71;45,0;46,0;49,0;;;;;;;;;;;;;;;;;17,0;;7,0;;;;4,2
2902500;Baianópolis;29;BA;;2,0;21,0;;13;10,0;;23;23;;23;;23;;20;3,0;22;1,0;8,0;15,0;23,0;;1,0;22;22;1,0;3290;148;9,0;16;;;;;;;;;16;20;25;19;31,0;54;50;47;37;24,0;24,0;24,0;;;;;;;;;;;;;;;;;;;;;;;3,4
2931301;Tapiramutá;29;BA;;1,0;20,0;2,0;19;4,0;;23;23;;23;;23;;23;;18;5,0;6,0;17,0;23,0;;;23;23;;4334;157;13,0;19;;;;;;;;;9;11;11;11;20,0;29;31;37;21;19,0;24,0;19,0;;;;;;;;;;;;;2,0;;;;4,0;6,0;9,0;;;;4,4
2411502;Santo Antônio;24;RN;;5,0;16,0;2,0;10;13,0;1,0;22;23;;23;;23;;22;1,0;23;;13,0;10,0;23,0;;;23;23;;6509;247;31,0;17;;;;;;;;;16;12;14;21;18,0;55;62;57;53;39,0;40,0;37,0;;;;;;;;;;;;;;;;;15,0;21,0;11,0;;;;4,0
2307635;Madalena;23;CE;;2,0;20,0;1,0;10;13,0;;23;23;;23;;21;2,0;21;2,0;16;7,0;10,0;13,0;21,0;2,0;;23;23;;5765;213;37,0;34;;;;;;;;;20;22;20;20;25,0;60;59;61;59;40,0;40,0;37,0;;;;;;;;;;;;;;;;;23,0;15,0;10,0;;;;4,9
2611507;Quipapá;26;PE;;1,0;20,0;2,0;18;5,0;;23;23;;23;;23;;21;2,0;19;4,0;12,0;11,0;22,0;1,0;2,0;21;23;;5674;202;16,0;27;;;;;;;;;13;14;17;16;21,0;46;48;36;32;19,0;17,0;21,0;;;;;;;;;;;;;;;;;13,0;18,0;7,0;;;;4,3
2804904;Pacatuba;28;SE;;2,0;20,0;1,0;23;;;23;23;;23;;23;;21;2,0;21;2,0;12,0;11,0;23,0;;;23;23;;3808;189;;35;;;;;;;;;8;7;10;12;13,0;54;54;61;53;21,0;23,0;20,0;;;;;;;;;;;;;;;;;8,0;20,0;;;;;3,5
2110237;Santana do Maranhão;21;MA;;2,0;21,0;;6;17,0;;23;23;;23;;23;;23;;23;;2,0;21,0;23,0;;;23;23;;3560;202;10,0;15;;;;;;;;;5;7;13;8;11,0;41;44;40;40;24,0;24,0;24,0;;;;;;;;;;;;;;;;;22,0;16,0;9,0;;;;3,6
2903003;Barra do Mendes;29;BA;;1,0;20,0;2,0;19;4,0;;23;23;;23;;23;;18;5,0;21;2,0;7,0;16,0;23,0;;;23;23;;4639;266;25,0;24;;;;;;;;;19;29;28;27;31,0;85;91;95;85;34,0;34,0;32,0;;;;;;;;;;;;;;;;;7,0;12,0;5,0;;;;4,1
2104909;Guimarães;21;MA;;2,0;21,0;;15;8,0;;23;23;;23;;23;;22;1,0;22;1,0;10,0;13,0;21,0;2,0;;23;23;;3385;182;26,0;20;;;;;;;;;12;10;12;13;13,0;44;46;47;45;34,0;32,0;33,0;;;;;;;;;;;;;;;;;1,0;5,0;9,0;;;;3,2
2704203;Limoeiro de Anadia;27;AL;;1,0;22,0;;9;14,0;;23;23;;23;;23;;22;1,0;21;2,0;12,0;11,0;23,0;;;23;23;;7166;344;49,0;71;;;;;;;;;30;30;29;19;29,0;44;54;46;34;30,0;28,0;25,0;;;;;;;;;;;;;;;;;12,0;52,0;;;;;4,6
2918357;João Dourado;29;BA;;1,0;20,0;2,0;9;14,0;;23;23;;23;;23;;23;;23;;;23,0;23,0;;;23;23;;6783;310;44,0;40;;;;;;;;;29;32;38;43;53,0;90;97;84;83;31,0;31,0;31,0;;;;;;;;;;;;;;;;;6,0;28,0;10,0;;;;4,2
2504801;Coremas;25;PB;;2,0;18,0;3,0;21;2,0;1,0;22;23;;22;1,0;23;;23;;21;2,0;12,0;11,0;23,0;;1,0;22;22;1,0;3923;181;11,0;18;;;;;;;;;13;12;14;12;15,0;49;54;52;53;32,0;32,0;34,0;;;16,0;19,0;19,0;;;;;;;;;;;;8,0;13,0;9,0;;;;4,2
2912400;Ibipeba;29;BA;;2,0;21,0;;23;;;23;23;;23;;23;;17;6,0;22;1,0;2,0;21,0;23,0;;;23;23;;3270;187;;23;;;;;;;;;10;11;12;12;10,0;58;63;57;55;22,0;24,0;23,0;;;;;;;;;;;;;;;;;2,0;7,0;12,0;;;;3,8
2303105;Cariré;23;CE;;2,0;20,0;1,0;6;17,0;1,0;22;23;;23;;23;;15;8,0;21;2,0;5,0;18,0;23,0;;;23;23;;6058;309;30,0;37;;;;;;;;;19;12;16;10;17,0;68;66;64;62;17,0;22,0;19,0;;;15,0;20,0;19,0;;;;;;;;;;;;5,0;14,0;9,0;;;;5,6
2800605;Barra dos Coqueiros;28;SE;;3,0;13,0;7,0;19;4,0;;23;23;;23;;23;;23;;23;;1,0;22,0;23,0;;;23;23;;6271;295;15,0;54;;;;;;;;;34;34;43;34;35,0;59;67;65;71;37,0;54,0;45,0;;;;;;;;;;;;;;;;;2,0;14,0;10,0;;;;3,6000000000000005
2208106;Pimenteiras;22;PI;;2,0;21,0;;9;14,0;;23;23;;23;;23;;23;;23;;8,0;15,0;23,0;;;23;23;;3028;187;11,0;14;;;;;;;;;12;13;13;14;11,0;52;55;55;53;30,0;31,0;30,0;;;;;;;;;;;;;;;;;10,0;18,0;12,0;;13,0;;3,5
2512309;Princesa Isabel;25;PB;1,0;5,0;14,0;3,0;10;13,0;;23;23;;21;2,0;23;;22;1,0;21;2,0;12,0;11,0;22,0;1,0;;23;23;;4748;259;14,0;25;;;;;;;;;10;10;12;12;11,0;32;41;36;28;15,0;24,0;27,0;;;40,0;32,0;33,0;8,0;;;;;;;20,0;;;;14,0;8,0;15,0;7,0;;;4,7
2906204;Canarana;29;BA;;2,0;18,0;3,0;9;14,0;;23;23;;23;;23;;23;;18;5,0;2,0;21,0;23,0;;;23;23;;6490;347;59,0;56;;;;;;;;;29;32;31;30;33,0;86;89;87;79;35,0;34,0;32,0;;;;;;;;;;;;;2,0;;;;6,0;26,0;7,0;;8,0;;3,8
2929107;São Felipe;29;BA;;1,0;17,0;5,0;7;16,0;;23;23;;23;;23;;23;;23;;9,0;14,0;19,0;4,0;;23;23;;5296;290;47,0;53;;;;;;;;;36;43;36;37;37,0;68;68;66;56;38,0;32,0;32,0;;;;;;;;;;;;;;;;;19,0;23,0;11,0;;;;4,2
2412500;São Miguel;24;RN;;1,0;21,0;1,0;7;16,0;;23;23;;23;;23;;22;1,0;22;1,0;19,0;4,0;12,0;11,0;;23;23;;5710;215;24,0;24;;;;;;;;;13;13;16;17;16,0;62;61;62;61;21,0;21,0;17,0;;;;;;;;;;;;;;;;;7,0;9,0;10,0;;;;4,5
2901601;Antas;29;BA;;1,0;21,0;1,0;12;11,0;;23;23;;23;;23;;21;2,0;22;1,0;3,0;20,0;23,0;;;23;23;;3658;187;30,0;19;;;;;;;;;8;9;12;17;16,0;27;32;25;24;14,0;12,0;11,0;;;10,0;;;;;;;;;;;;;;36,0;14,0;;;4,0;;3,3
2709103;Taquarana;27;AL;;1,0;22,0;;9;14,0;;23;23;;23;;23;;23;;8;15,0;16,0;7,0;14,0;9,0;;23;23;;8062;269;34,0;29;;;;;;;;;14;15;16;16;18,0;31;33;34;32;27,0;28,0;26,0;;;;;;;;;;;;;;;;;65,0;12,0;25,0;;;;4,6
2930402;Serra Preta;29;BA;;2,0;18,0;3,0;8;15,0;1,0;22;23;;23;;23;;22;1,0;22;1,0;9,0;14,0;23,0;;;23;23;;4052;228;11,0;20;;;;;;;;;12;10;16;20;15,0;63;53;61;59;26,0;26,0;23,0;;;;;;;;;;;;;;;;;1,0;14,0;17,0;;;;3,7
2921906;Mucugê;29;BA;;1,0;21,0;1,0;18;5,0;;23;23;;23;;23;;23;;21;2,0;5,0;18,0;23,0;;1,0;22;22;1,0;3301;160;15,0;17;;;;;;;;;14;8;13;13;14,0;54;56;51;49;25,0;22,0;23,0;;;;;;;;;;;;;;;;;7,0;11,0;10,0;;;;3,6
2105203;Igarapé Grande;21;MA;;1,0;20,0;2,0;16;7,0;;23;23;;23;;23;;22;1,0;23;;20,0;3,0;5,0;18,0;;23;23;;4614;188;16,0;15;;;;;;;;;11;10;11;15;15,0;56;59;61;61;14,0;16,0;15,0;;;;;;;;;;;;;;;;;10,0;7,0;8,0;;;;3,8
2918753;Lagoa Real;29;BA;;1,0;22,0;;22;1,0;;23;23;;23;;22;1,0;22;1,0;23;;14,0;9,0;23,0;;1,0;22;22;1,0;2572;193;11,0;14;;;;;;;;;9;8;9;7;19,0;64;63;54;58;18,0;19,0;15,0;;;;;;;;;;;;;;;;;1,0;9,0;10,0;;;;3,9
2103125;Central do Maranhão;21;MA;;1,0;21,0;1,0;8;15,0;;23;23;;23;;23;;22;1,0;22;1,0;22,0;1,0;11,0;12,0;;23;23;;3367;153;9,0;20;;;;;;;;;9;7;8;11;9,0;31;31;41;35;18,0;20,0;20,0;;;;;;;;;;;;;;;;;10,0;9,0;4,0;;;;3,6000000000000005
2924058;Pé de Serra;29;BA;;1,0;19,0;3,0;6;17,0;;23;23;;23;;22;1,0;23;;21;2,0;7,0;16,0;23,0;;;23;23;;3491;203;15,0;22;;;;;;;;;9;14;13;18;17,0;60;61;63;56;19,0;19,0;20,0;;;;;;;;;;;;;1,0;;;;6,0;13,0;11,0;;;;
2303956;Chorozinho;23;CE;;1,0;21,0;1,0;11;12,0;;23;23;;23;;23;;22;1,0;21;2,0;14,0;9,0;23,0;;;23;23;;6939;236;32,0;34;;;;;;;;;29;27;25;22;21,0;51;45;46;39;25,0;19,0;22,0;;;;;;;;;;;;;;;;;3,0;22,0;9,0;;;;4,6
2100105;Afonso Cunha;21;MA;;1,0;23,0;;16;8,0;6,0;18;24;;24;;17;7,0;22;2,0;22;2,0;19,0;5,0;24,0;;;24;24;;3405;186;2,0;8;;;;;;;;;4;6;8;8;11,0;52;55;51;47;17,0;20,0;16,0;;;;;;;;;;;;;;;;;21,0;4,0;9,0;;;;4,2
2303204;Caririaçu;23;CE;;3,0;18,0;3,0;6;18,0;;24;24;;24;;24;;18;6,0;23;1,0;5,0;19,0;24,0;;;24;24;;8607;463;49,0;65;;;;;;;;;48;51;51;54;60,0;121;128;119;108;30,0;34,0;33,0;;;15,0;;;;;;;;;;;;;;4,0;6,0;8,0;;;;4,7
2608602;Lagoa do Ouro;26;PE;;1,0;21,0;2,0;10;14,0;;24;24;;24;;24;;23;1,0;23;1,0;8,0;16,0;24,0;;;24;24;;4318;161;19,0;15;;;;;;;;;15;13;19;17;18,0;36;36;32;28;15,0;13,0;11,0;;;;;;;;;;;;;;;;;5,0;29,0;10,0;;;;4,3
2922250;Muquém de São Francisco;29;BA;;3,0;21,0;;18;6,0;;24;24;;24;;24;;24;;23;1,0;6,0;18,0;24,0;;;24;24;;4199;218;19,0;31;;;;;;;;;16;16;19;36;34,0;96;104;84;90;16,0;16,0;17,0;;;;;;;;;;;;2,0;;;;;7,0;55,0;11,0;;;;3,1
2304301;Farias Brito;23;CE;;2,0;20,0;2,0;9;15,0;;24;24;;24;;24;;24;;23;1,0;4,0;20,0;24,0;;;24;24;;5151;262;35,0;43;;;;;;;;;29;43;50;42;40,0;69;75;73;62;41,0;40,0;36,0;;;;;;;;;;;;;;;;;;3,0;3,0;;;;5,1
2207504;Palmeirais;22;PI;;3,0;20,0;1,0;10;14,0;;24;24;;24;;24;;23;1,0;22;2,0;5,0;19,0;24,0;;;24;24;;5571;221;29,0;24;;;;;;;;;24;26;22;21;24,0;49;48;52;45;31,0;29,0;28,0;;;;;;;;;;;;;;;;;9,0;18,0;18,0;;;;3,5
2100873;Araguanã;21;MA;;3,0;21,0;;12;12,0;3,0;21;24;;24;;21;3,0;21;3,0;19;5,0;21,0;3,0;20,0;4,0;;24;24;;5320;207;32,0;24;;;;;;;;;13;14;12;12;14,0;27;29;28;24;10,0;13,0;15,0;;;;;;;;;;;;;;;;;8,0;19,0;13,0;;;;3,5
2800407;Arauá;28;SE;;1,0;21,0;2,0;10;14,0;;24;24;;24;;24;;23;1,0;23;1,0;8,0;16,0;24,0;;;24;24;;3135;154;17,0;17;;;;;;;;;8;8;7;7;8,0;40;37;35;33;14,0;17,0;18,0;;;;;;;;;;;;;;;;;3,0;15,0;6,0;;;;3,9
2603900;Carnaíba;26;PE;;3,0;21,0;;10;14,0;;24;24;;24;;24;;24;;22;2,0;11,0;13,0;23,0;1,0;;24;24;;5599;235;21,0;26;;;;;;;;;9;11;13;14;7,0;38;36;42;36;27,0;26,0;24,0;;;15,0;17,0;16,0;;;;;4,0;;;8,0;;;;13,0;32,0;16,0;;;;4,8
2501906;Belém;25;PB;;2,0;17,0;5,0;10;14,0;;24;24;;24;;24;;22;2,0;23;1,0;7,0;17,0;24,0;;;24;24;;4400;228;18,0;28;;;;;;;;;15;15;16;19;16,0;50;52;62;57;48,0;47,0;36,0;;;;;;;;;;;;;;;;;7,0;21,0;13,0;;;;4,4
2930774;Sobradinho;29;BA;;2,0;17,0;5,0;18;6,0;;24;24;;24;;22;2,0;22;2,0;22;2,0;2,0;22,0;24,0;;;24;24;;8594;319;22,0;34;;;;;;;;;25;27;26;26;27,0;59;72;74;75;42,0;42,0;35,0;;;29,0;29,0;28,0;25,0;;;;;;;;;;;10,0;23,0;11,0;;;;4,0
2616308;Vicência;26;PE;;2,0;19,0;3,0;10;14,0;;24;24;;24;;24;;24;;22;2,0;5,0;19,0;24,0;;;24;24;;7663;309;41,0;40;;;;;;;;;21;20;22;23;28,0;69;70;72;65;24,0;30,0;25,0;;;;;;;;;;;;;;;;;7,0;58,0;8,0;;;;4,1
2910859;Filadélfia;29;BA;;1,0;20,0;3,0;14;10,0;;24;24;;24;;24;;23;1,0;24;;2,0;22,0;24,0;;;24;24;;4447;210;6,0;24;;;;;;;;;16;20;24;54;53,0;63;69;64;68;23,0;24,0;20,0;;;;;;;;;;;;;;;;;2,0;7,0;7,0;;;;3,8
2901700;Antônio Cardoso;29;BA;;1,0;23,0;;14;10,0;1,0;23;24;;24;;24;;22;2,0;21;3,0;6,0;18,0;24,0;;;24;24;;2765;134;11,0;11;;;;;;;;;3;5;9;5;8,0;35;36;35;35;13,0;12,0;11,0;;;;;;;;;;;;;;;;;1,0;28,0;7,0;;;;3,2
2103257;Cidelândia;21;MA;;2,0;22,0;;8;16,0;;24;24;;24;;24;;24;;23;1,0;4,0;20,0;24,0;;;24;24;;4554;203;4,0;12;;;;;;;;;4;11;14;15;17,0;60;72;72;58;23,0;23,0;21,0;;;;;;;;;;;;;;;;;;;;;;;3,7
2920403;Manoel Vitorino;29;BA;;1,0;23,0;;23;1,0;;24;24;;24;;24;;23;1,0;23;1,0;15,0;9,0;24,0;;;24;24;;3418;163;6,0;21;;;;;;;;;12;9;12;6;6,0;39;42;41;38;34,0;32,0;27,0;;;;;;;;;;;;;;;;;8,0;18,0;7,0;;;;3,9
2904001;Boninal;29;BA;;1,0;22,0;1,0;12;12,0;;24;24;;24;;24;;21;3,0;24;;1,0;23,0;24,0;;;24;24;;3073;141;3,0;11;;;;;;;;;3;5;6;6;5,0;42;51;53;50;28,0;24,0;27,0;;;;;;;;;;;;;;;;;;7,0;;;;;4,2
2910008;Dário Meira;29;BA;;1,0;22,0;1,0;20;4,0;2,0;22;24;;24;;24;;24;;22;2,0;12,0;12,0;24,0;;1,0;23;24;;3825;186;14,0;15;;;;;;;;;29;28;33;36;26,0;41;44;38;34;11,0;11,0;12,0;;;;;;;;;;;;;;;;;31,0;13,0;10,0;;;;3,0
2301208;Aracoiaba;23;CE;;3,0;19,0;2,0;8;16,0;;24;24;;24;;24;;22;2,0;18;6,0;4,0;20,0;24,0;;;24;24;;8687;350;31,0;38;;;;;;;;;31;30;34;34;39,0;95;91;94;89;32,0;38,0;37,0;;;16,0;24,0;19,0;;;;;;;;;;;;8,0;9,0;6,0;;;;5,2
2607752;Itapissuma;26;PE;;3,0;14,0;7,0;16;8,0;;24;24;;24;;24;;24;;24;;2,0;22,0;24,0;;;24;24;;7134;298;17,0;40;;;;;;;;;22;24;21;21;24,0;61;62;62;51;53,0;46,0;42,0;;;;;;;;;;;;;;;;;6,0;47,0;47,0;;;;4,5
2205201;Jaicós;22;PI;;4,0;18,0;2,0;12;12,0;;24;24;;24;;24;;24;;20;4,0;17,0;7,0;24,0;;;24;24;;4761;219;13,0;16;;;;;;;;;13;16;24;22;17,0;67;67;63;62;48,0;46,0;38,0;;;;;;;;;;;;;;;;;18,0;23,0;22,0;;;;3,6
2312700;Senador Pompeu;23;CE;;3,0;16,0;5,0;6;18,0;1,0;23;24;;24;;24;;24;;18;6,0;10,0;14,0;15,0;9,0;;24;24;;6645;247;27,0;33;;;;;;;;;24;19;18;23;26,0;87;84;84;83;15,0;23,0;24,0;;;20,0;27,0;26,0;;;;;;;;;;;;3,0;14,0;16,0;;;;4,9
2614006;Serrita;26;PE;;1,0;22,0;1,0;22;2,0;1,0;23;24;;24;;24;;20;4,0;20;4,0;13,0;11,0;22,0;2,0;1,0;23;23;1,0;4667;196;18,0;27;;;;;;;;;12;11;14;10;11,0;37;44;35;35;16,0;16,0;17,0;;6,0;;;;;;;;;;;;;;;7,0;6,0;;;;;4,2
2901908;Aporá;29;BA;;2,0;18,0;4,0;15;9,0;;24;24;;24;;24;;24;;23;1,0;;24,0;24,0;;;24;24;;4341;279;23,0;32;;;;;;;;;21;35;44;45;46,0;85;72;69;62;27,0;25,0;24,0;;;;;;;;;;;;;;;;;5,0;26,0;11,0;;;;3,4
2514503;São José de Piranhas;25;PB;;4,0;17,0;3,0;22;2,0;;24;24;;24;;24;;24;;24;;12,0;12,0;24,0;;;24;24;;5424;232;18,0;23;;;;;;;;;9;11;8;9;11,0;69;67;64;50;46,0;40,0;37,0;;;;;;;;;12,0;;5,0;;;;;;41,0;11,0;29,0;7,0;;;4,4
2614600;Tabira;26;PE;;3,0;18,0;3,0;9;15,0;;24;24;;24;;24;;24;;22;2,0;8,0;16,0;24,0;;;24;24;;6834;255;26,0;35;;;;;;;;;24;24;26;28;23,0;65;69;66;64;51,0;44,0;36,0;;2,0;;;;;;;;11,0;;;;;;;1,0;21,0;29,0;;;;4,7
2507101;Itapororoca;25;PB;;2,0;14,0;8,0;8;16,0;1,0;23;24;;24;;23;1,0;24;;23;1,0;8,0;16,0;24,0;;;24;24;;5670;281;14,0;30;;;;;;;;;16;14;19;19;25,0;66;69;67;65;40,0;43,0;42,0;;;;;;;;;;;;;;;;;56,0;26,0;20,0;;;;4,1
2703007;Ibateguara;27;AL;;1,0;20,0;3,0;22;2,0;1,0;23;24;;24;;24;;23;1,0;20;4,0;11,0;13,0;24,0;;;24;24;;4428;183;14,0;26;;;;;;;;;15;14;14;12;13,0;42;41;42;38;27,0;34,0;31,0;;;;;;;;;;;;;;;;;5,0;8,0;11,0;;;;3,9
2927606;Santa Brígida;29;BA;;1,0;23,0;;19;5,0;1,0;23;24;;24;;24;;22;2,0;23;1,0;12,0;12,0;24,0;;;24;24;;3783;178;7,0;23;;;;;;;;;13;11;18;24;18,0;43;40;38;35;17,0;14,0;13,0;;;;;;;;;;;;;;;;;3,0;10,0;;;;;3,7
2925931;Quixabeira;29;BA;;1,0;21,0;2,0;19;5,0;;24;24;;24;;24;;23;1,0;20;4,0;11,0;13,0;19,0;5,0;1,0;23;23;1,0;3152;175;18,0;11;;;;;;;;;4;4;7;7;6,0;50;51;62;44;13,0;12,0;13,0;;;9,0;9,0;10,0;9,0;;;;;;;;;;;21,0;25,0;11,0;;;;
2504900;Cruz do Espírito Santo;25;PB;;4,0;18,0;2,0;6;18,0;;24;24;;24;;24;;24;;24;;15,0;9,0;19,0;5,0;;24;24;;5214;272;19,0;30;;;;;;;;;26;18;23;23;25,0;57;62;57;52;54,0;50,0;39,0;;;;;;;;;;;;;;;;;29,0;30,0;26,0;;;;
2404507;Guamaré;24;RN;;2,0;19,0;4,0;12;13,0;;25;25;;25;;25;;25;;24;1,0;7,0;18,0;25,0;;;25;25;;5360;273;48,0;36;;;;;;;;;27;25;25;28;26,0;54;49;33;27;19,0;19,0;22,0;;;;;;;;;;;;;;;;;6,0;35,0;18,0;;;;4,3
2902401;Aurelino Leal;29;BA;;1,0;24,0;;20;5,0;;25;25;;25;;25;;25;;23;2,0;9,0;16,0;24,0;1,0;;25;25;;3576;171;16,0;26;;;;;;;;;8;7;9;9;9,0;41;36;38;31;15,0;14,0;14,0;;;;;;;;;;;;;;;;;11,0;19,0;8,0;;;;3,0
2600302;Agrestina;26;PE;;1,0;18,0;6,0;7;18,0;;25;25;;25;;25;;24;1,0;24;1,0;9,0;16,0;22,0;3,0;;25;25;;6529;260;18,0;34;;;;;;;;;17;19;19;16;23,0;53;53;57;53;24,0;21,0;16,0;;;;;;;;;;;;;;;;;13,0;24,0;14,0;;;;4,1
2605608;Flores;26;PE;;3,0;20,0;2,0;6;19,0;;25;25;;25;;25;;24;1,0;23;2,0;14,0;11,0;24,0;1,0;;25;25;;4926;223;15,0;20;;;;;;;;;8;12;15;11;8,0;49;53;52;44;33,0;31,0;27,0;;;;;;;;;;;;;;;;;4,0;16,0;22,0;;;;4,4
2701407;Campo Alegre;27;AL;;2,0;22,0;1,0;19;6,0;;25;25;;25;;25;;24;1,0;24;1,0;14,0;11,0;25,0;;;25;25;;15391;426;42,0;36;;;;;;;;;32;32;37;34;35,0;74;81;88;78;78,0;78,0;69,0;;;;;;;;;;;;;;;;;20,0;65,0;33,0;8,0;;;4,7
2100832;Apicum-Açu;21;MA;;1,0;23,0;1,0;12;13,0;;25;25;;25;;25;;24;1,0;23;2,0;4,0;21,0;24,0;1,0;;25;25;;8346;325;29,0;35;;;;;;;;;15;19;19;14;18,0;78;84;80;80;31,0;29,0;22,0;;;;;;;;;;;;;;;;;18,0;46,0;12,0;;;;3,9
2930766;Sítio do Quinto;29;BA;;1,0;23,0;1,0;19;6,0;2,0;23;25;;25;;25;;25;;20;5,0;10,0;15,0;25,0;;;25;25;;2838;183;27,0;14;;;;;;;;;10;11;13;28;29,0;33;37;45;35;15,0;15,0;14,0;;;;;;;;;;;;;;;;;2,0;;;;;;
