produto;classificao_produto;id_produto;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
GIRASSOL                 ;NÃO INFORMADO       ;4738;GO        ;CENTRO-OESTE   ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,95
GIRASSOL                 ;NÃO INFORMADO       ;4738;MG        ;SUDESTE        ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,92
GIRASSOL                 ;NÃO INFORMADO       ;4738;MT        ;CENTRO-OESTE   ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,46
GOIABA                   ;NÃO INFORMADO       ;5797;RR        ;NORTE          ;2022;10;ATACADO                                                     ;6,5
GOIABA                   ;NÃO INFORMADO       ;5797;RR        ;NORTE          ;2022;11;ATACADO                                                     ;5,33
GOIABA                   ;NÃO INFORMADO       ;5797;RR        ;NORTE          ;2022;12;ATACADO                                                     ;7,0
GOIABA                   ;VERMELHA            ;4637;PE        ;NORDESTE       ;2023;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,5
GOIABA                   ;VERMELHA            ;4637;PI        ;NORDESTE       ;2023;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,33
GOIABA                   ;NÃO INFORMADO       ;5797;RR        ;NORTE          ;2023;1;ATACADO                                                     ;8,0
GOIABA                   ;VERMELHA            ;4637;PE        ;NORDESTE       ;2023;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,96
GOIABA                   ;VERMELHA            ;4637;PI        ;NORDESTE       ;2023;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,0
GOIABA                   ;NÃO INFORMADO       ;5797;RR        ;NORTE          ;2023;2;ATACADO                                                     ;8,33
GOIABA                   ;VERMELHA            ;4637;PE        ;NORDESTE       ;2023;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,14
GOIABA                   ;VERMELHA            ;4637;PI        ;NORDESTE       ;2023;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,13
GOIABA                   ;NÃO INFORMADO       ;5797;RR        ;NORTE          ;2023;3;ATACADO                                                     ;8,43
GOIABA                   ;VERMELHA            ;4637;PE        ;NORDESTE       ;2023;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,18
GOIABA                   ;VERMELHA            ;4637;PI        ;NORDESTE       ;2023;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,2
GOIABA                   ;NÃO INFORMADO       ;5797;RR        ;NORTE          ;2023;4;ATACADO                                                     ;8,0
GOIABA                   ;VERMELHA            ;4637;PE        ;NORDESTE       ;2023;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,07
GOIABA                   ;VERMELHA            ;4637;PI        ;NORDESTE       ;2023;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,54
GOIABA                   ;NÃO INFORMADO       ;5797;RR        ;NORTE          ;2023;5;ATACADO                                                     ;7,5
GOIABA                   ;VERMELHA            ;4637;PE        ;NORDESTE       ;2023;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,75
GOIABA                   ;VERMELHA            ;4637;PI        ;NORDESTE       ;2023;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,5
GOIABA                   ;NÃO INFORMADO       ;5797;RR        ;NORTE          ;2023;6;ATACADO                                                     ;9,5
GOIABA                   ;VERMELHA            ;4637;PE        ;NORDESTE       ;2023;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,38
GOIABA                   ;VERMELHA            ;4637;PI        ;NORDESTE       ;2023;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,25
GOIABA                   ;NÃO INFORMADO       ;5797;RR        ;NORTE          ;2023;7;ATACADO                                                     ;9,0
GOIABA                   ;VERMELHA            ;4637;PE        ;NORDESTE       ;2023;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,89
GOIABA                   ;VERMELHA            ;4637;PI        ;NORDESTE       ;2023;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,93
GOIABA                   ;NÃO INFORMADO       ;5797;RR        ;NORTE          ;2023;8;ATACADO                                                     ;9,9
GOIABA                   ;VERMELHA            ;4637;PE        ;NORDESTE       ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,82
GOIABA                   ;VERMELHA            ;4637;PI        ;NORDESTE       ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,74
GOIABA                   ;NÃO INFORMADO       ;5797;RR        ;NORTE          ;2023;9;ATACADO                                                     ;10,0
GRAVIOLA                 ;NÃO INFORMADO       ;6057;RR        ;NORTE          ;2022;10;ATACADO                                                     ;5,8
GRAVIOLA                 ;NÃO INFORMADO       ;6057;RR        ;NORTE          ;2022;11;ATACADO                                                     ;5,0
GRAVIOLA                 ;NÃO INFORMADO       ;6057;RR        ;NORTE          ;2022;12;ATACADO                                                     ;6,5
GRAVIOLA                 ;NÃO INFORMADO       ;6057;RR        ;NORTE          ;2023;1;ATACADO                                                     ;5,83
GRAVIOLA                 ;NÃO INFORMADO       ;6057;RR        ;NORTE          ;2023;2;ATACADO                                                     ;6,17
GRAVIOLA                 ;NÃO INFORMADO       ;6057;RR        ;NORTE          ;2023;3;ATACADO                                                     ;7,0
GRAVIOLA                 ;NÃO INFORMADO       ;6057;RR        ;NORTE          ;2023;4;ATACADO                                                     ;6,0
GRAVIOLA                 ;NÃO INFORMADO       ;6057;RR        ;NORTE          ;2023;5;ATACADO                                                     ;5,5
GRAVIOLA                 ;NÃO INFORMADO       ;6057;RR        ;NORTE          ;2023;6;ATACADO                                                     ;6,0
GRAVIOLA                 ;NÃO INFORMADO       ;6057;RR        ;NORTE          ;2023;7;ATACADO                                                     ;6,0
GRAVIOLA                 ;NÃO INFORMADO       ;6057;RR        ;NORTE          ;2023;8;ATACADO                                                     ;6,6
GRAVIOLA                 ;NÃO INFORMADO       ;6057;RR        ;NORTE          ;2023;9;ATACADO                                                     ;8,0
GUARANA                  ;TIPO 2              ;9575;BA        ;NORDESTE       ;2022;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;28,0
GUARANA                  ;TIPO 1              ;9574;BA        ;NORDESTE       ;2022;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;30,0
GUARANA                  ;TIPO 1              ;9574;AM        ;NORTE          ;2022;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;38,0
GUARANA                  ;TIPO 2              ;9575;BA        ;NORDESTE       ;2022;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;28,0
GUARANA                  ;TIPO 1              ;9574;BA        ;NORDESTE       ;2022;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;30,0
GUARANA                  ;TIPO 1              ;9574;AM        ;NORTE          ;2022;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;38,0
GUARANA                  ;TIPO 2              ;9575;BA        ;NORDESTE       ;2022;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;28,0
GUARANA                  ;TIPO 1              ;9574;BA        ;NORDESTE       ;2022;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;30,0
GUARANA                  ;TIPO 1              ;9574;AM        ;NORTE          ;2023;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;38,0
GUARANA                  ;TIPO 1              ;9574;BA        ;NORDESTE       ;2023;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;32,5
GUARANA                  ;TIPO 2              ;9575;BA        ;NORDESTE       ;2023;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;29,0
GUARANA                  ;TIPO 1              ;9574;AM        ;NORTE          ;2023;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;38,0
GUARANA                  ;TIPO 1              ;9574;BA        ;NORDESTE       ;2023;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;40,32
GUARANA                  ;TIPO 2              ;9575;BA        ;NORDESTE       ;2023;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;37,29
GUARANA                  ;TIPO 1              ;9574;AM        ;NORTE          ;2023;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;38,0
GUARANA                  ;TIPO 1              ;9574;BA        ;NORDESTE       ;2023;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;44,29
GUARANA                  ;TIPO 2              ;9575;BA        ;NORDESTE       ;2023;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;41,25
GUARANA                  ;TIPO 1              ;9574;AM        ;NORTE          ;2023;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;38,5
GUARANA                  ;TIPO 1              ;9574;BA        ;NORDESTE       ;2023;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;37,5
GUARANA                  ;TIPO 2              ;9575;BA        ;NORDESTE       ;2023;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;32,5
GUARANA                  ;TIPO 1              ;9574;AM        ;NORTE          ;2023;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;39,22
GUARANA                  ;TIPO 1              ;9574;BA        ;NORDESTE       ;2023;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;35,0
GUARANA                  ;TIPO 2              ;9575;BA        ;NORDESTE       ;2023;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;30,0
GUARANA                  ;TIPO 1              ;9574;AM        ;NORTE          ;2023;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;41,5
GUARANA                  ;TIPO 1              ;9574;BA        ;NORDESTE       ;2023;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;37,27
GUARANA                  ;TIPO 2              ;9575;BA        ;NORDESTE       ;2023;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;32,27
GUARANA                  ;TIPO 1              ;9574;AM        ;NORTE          ;2023;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;42,5
GUARANA                  ;TIPO 1              ;9574;BA        ;NORDESTE       ;2023;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;40,0
GUARANA                  ;TIPO 2              ;9575;BA        ;NORDESTE       ;2023;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;35,0
GUARANA                  ;TIPO 1              ;9574;AM        ;NORTE          ;2023;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;43,61
GUARANA                  ;TIPO 1              ;9574;BA        ;NORDESTE       ;2023;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;50,0
GUARANA                  ;TIPO 2              ;9575;BA        ;NORDESTE       ;2023;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;45,0
GUARANA                  ;TIPO 1              ;9574;AM        ;NORTE          ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;43,53
GUARANA                  ;TIPO 2              ;9575;BA        ;NORDESTE       ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;46,88
