,CDESTACAO,SGUF,ENTIDADE,CORPODAGUA,LATITUDE,LONGITUDE,MIN_2019,MIN_2020,MIN_2021,MED_2019,MED_2020,MED_2021,MAX_2019,MAX_2020,MAX_2021
2015,ARA1206 ou SLO182,MT,SEMA,Rio Araguaia,-16.313558,-54.923392,77.65877,57.790715,,79.091145,69.04266,,80.52352,79.137006,
2016,SFH17,MG,IGAM,Rio Urucuia,-16.26833,-45.23778,,52.230976,52.230976,,72.094508,67.481954,,86.180557,83.700727
2017,FBSJTB200,BA,INGÁ,João de Tiba,-16.266889,-39.584694,,52.747465,59.694084,,62.361772,63.079377,,68.617079,66.928029
2018,SF037,MG,IGAM,Riacho do Angico,-16.26,-44.84,,36.550275,42.768298,,59.790581,65.716035,,72.804317,75.323201
2019,FBSJTB400,BA,INGÁ,João de Tiba,-16.259944,-39.12875,,61.116256,49.53409,,68.305511,63.554454,,76.506194,72.662757
2020,UR003,MG,IGAM,Rio Urucuia,-16.23,-45.54,,61.126875,55.51884,,74.341765,74.02362,,92.629134,92.629134
2021,VG004,MG,IGAM,Rio Verde Grande,-16.21111,-43.785,,24.273359,45.933537,,54.292028,57.451239,,74.049283,74.049283
2022,SFC100,MG,IGAM,Barragem Pedro Jú,-16.21,-43.42,,,,,,,,,
2023,ALAALG001,DF,CAESB,Rio Alagado Montante Corumbá,-16.205417,-48.162363,,,,,,,,,
2024,SFC105,MG,IGAM,Rio Poções ou Salinas,-16.2,-43.43,,,,,,,,,
2025,VEM015,MT,SEMA,Rio Vermelho,-16.196314,-54.300958,,46.304157,,,61.786785,,,80.810671,
2026,BGO107,MT,SEMA,Rio Bento Gomes,-16.195331,-55.968686,,42.823165,,,59.439986,,,76.746885,
2027,CAL019,MT,SEMA,Córrego Aldeia,-16.192917,-53.674889,77.84684,,,79.571942,,,81.297045,,
2028,JE023,MG,IGAM,Rio Jequitinhonha,-16.18806,-40.69472,,55.513099,49.693916,,67.679541,65.70174,,76.350015,78.527465
2029,ALARAR001,DF,CAESB,Rio Areias Lago Corumbá,-16.182619,-48.352999,,,,,,,,,
2030,JE010,MG,IGAM,Rio Salinas,-16.16958,-42.28625,,43.635617,43.635617,,57.159082,57.616188,,70.569162,82.452666
2031,JE022,MG,IGAM,Rio São Francisco (JQ3),-16.16361,-40.667,,53.99974,43.966756,,69.287589,61.767659,,75.689463,75.689463
2032,JAU389,MT,SEMA,Rio Jauru,-16.148742,-58.015936,70.850016,,,71.361069,,,71.872122,,
2033,UR017,MG,IGAM,Rio Urucuia,-16.14178,-45.12106,,54.06279,53.412902,,75.716975,72.971856,,93.837532,92.393493
2034,JE024,MG,IGAM,Rio Rubim do Sul,-16.14003,-40.43294,,59.316005,59.316005,,74.504177,75.651922,,80.594244,81.074575
2035,JE049,MG,IGAM,Rio Jequitinhonha,-16.14,-40.21,,55.583646,55.583646,,67.841749,67.454775,,78.745634,78.789309
2036,UR007,MG,IGAM,Rio Urucuia,-16.1325,-45.9025,,56.658832,56.658832,,75.653232,73.478374,,92.477154,86.355024
2037,FBSSTA100,BA,INGÁ,Santo Antônio,-16.132222,-39.278833,,62.095408,53.173356,,70.575322,64.553366,,77.884898,72.696314
2038,SFJ17,MG,IGAM,Ribeirão do Ouro,-16.11117,-43.85342,,46.708576,51.794538,,63.773677,62.93215,,76.966434,76.966434
2039,PB004,MG,IGAM,Rio Verde (PN1),-16.11,-46.64,,54.084907,67.740903,,69.575553,72.326049,,77.188659,76.846377
2040,DIA192,MT,SEMA,Rio Diamantino,-16.102981,-52.483403,66.013621,,,70.561655,,,78.154142,,
2041,JQHLIM600,BA,INEMA,Limoeiro,-16.091,-39.60556,,20.830894,14.096726,,37.758624,31.111071,,56.361236,56.361236
2042,UR015,MG,IGAM,Ribeirão da Areia,-16.09028,-45.858,,60.240879,57.0665,,74.48933,72.643193,,80.910644,81.495958
2043,PAR508,MT,SEMA,Rio Paraguai,-16.081622,-57.708733,60.797819,,,68.980913,,,77.164006,,
2044,GAR224,MT,SEMA,Rio das Garças,-16.077583,-53.548361,78.148097,,,79.678319,,,81.208542,,
2045,SFC115,MG,IGAM,Rio Gorutuba,-16.07,-43.25,,,,,,,,,
2046,PAR505,MT,SEMA,Rio Paraguai,-16.067867,-57.702208,62.691799,,,71.66387,,,80.635941,,
2047,UR014,MG,IGAM,Rio São Miguel (SF8),-16.0575,-46.12142,,61.580377,55.432256,,75.102272,73.272357,,83.468172,84.161168
2048,60478477,DF,ADASA,RIBEIRÃO MARIA PEREIRA,-16.053333,-47.840556,,,,,,,,,
2049,60436400,DF,ADASA,Informação não disponível,-16.053198,-48.245409,,,,,,,,,
2050,60443975,DF,ADASA,RIBEIRÃO SANTA MARIA,-16.052222,-48.020833,,,,,,,,,
2051,60492000,DF,ADASA,Informação não disponível,-16.050971,-47.74427,,,,,,,,,
2052,JE048,MG,IGAM,Rio Rubim do Norte,-16.05,-40.44,,71.628828,71.628828,,77.116343,77.647228,,81.378885,85.24163
2053,42455000,DF,ADASA,CÓRREGO SÃO BERNARDO,-16.049722,-47.379722,,,,,,,,,
2054,60478481,DF,ADASA,CÓRREGO SAIA VELHA,-16.049722,-47.937778,,,,,,,,,
2055,60492200,DF,ADASA,Informação não disponível,-16.046988,-47.679882,,,,,,,,,
2056,60444035,DF,ADASA,Informação não disponível,-16.04597,-48.082622,,,,,,,,,
2057,JQHJQH525,BA,INEMA,Jequitinhonha,-16.043611,-39.395278,,55.129209,55.129209,,65.721748,61.995329,,70.895376,68.074483
2058,60019000,DF,ADASA,Rio Samambaia,-16.041576,-47.596313,,,,,,,,,
2059,CAPENG001,DF,CAESB,Ribeirão Engenho das Lajes,-16.041374,-48.260974,,,,,,,,,
2060,42454000,DF,ADASA,São Bernardo,-16.0358,-47.415,,,,,,,,,
2061,60491000,DF,ADASA,Informação não disponível,-16.035695,-47.685382,,,,,,,,,
2062,60443830,DF,ADASA,Informação não disponível,-16.035692,-48.138174,,,,,,,,,
2063,JQHJQH200,BA,INGÁ,Rio Jequitinhonha,-16.009083,-39.921417,,58.144724,54.434038,,66.451058,58.704277,,79.881283,62.496747
2064,60436300,DF,ADASA,Informação não disponível,-16.008194,-48.272075,,,,,,,,,
2065,JE025,MG,IGAM,Rio Jequitinhonha,-16.00567,-39.96433,,59.048032,50.88501,,71.681051,69.726687,,81.040172,80.058709
2066,CAPALG001,DF,CAESB,Rio Alagado,-16.001487,-48.022666,,,,,,,,,
2067,ARA545 ou SLO129,MT,SEMA,Informação não disponível,-15.997844,-54.922164,66.90595,64.499222,,73.518307,70.443068,,80.130663,74.756044,
2068,ARA545 ou SLO129,MT,SEMA,Rio Araguaia,-15.997844,-54.922164,66.90595,64.499222,,73.518307,70.443068,,80.130663,74.756044,
2069,SFJ19,MG,IGAM,Rio Quem Quem,-15.99378,-43.55828,,,,,,,,,
2070,CAPCRS001,DF,CAESB,Córrego Crispim,-15.993614,-48.044978,,,,,,,,,
2071,CAPPTR003,DF,CAESB,Córrego Ponte de Terra,-15.990329,-48.070483,,,,,,,,,
2072,CAPPTR002,DF,CAESB,Córrego Ponte de Terra,-15.98895,-48.06264,,,,,,,,,
2073,JE047,MG,IGAM,Rio São Francisco,-15.98,-40.89,,57.697595,57.697595,,68.949945,62.68992,,85.735106,72.321972
2074,42450900,DF,ADASA,RIBEIRÃO JARDIM DF-100,-15.973889,-47.398611,,,,,,,,,
2075,CAPODG001,DF,CAESB,Córrego Olho d’Água,-15.963098,-48.073084,,,,,,,,,
2076,ALASBT004,DF,CAESB,Rio São Bartolomeu BR 251,-15.96203,-47.661478,,,,,,,,,
2077,CAPCTB002,DF,CAESB,Ribeirão do Gama,-15.959014,-47.993344,,,,,,,,,
2078,CAPCTB001,DF,CAESB,Ribeirão do Gama,-15.95363,-47.988838,,,,,,,,,
2079,SF027,MG,IGAM,Rio São Francisco (SF),-15.94886,-44.86783,,55.897231,55.897231,,74.251905,74.454222,,90.558015,90.558015
2080,42450770,DF,ADASA,Informação não disponível,-15.947641,-47.445931,,,,,,,,,
2081,JQHJQH500,BA,INGÁ,Rio Jequitinhonha,-15.947,-39.559,,63.735515,53.874436,,75.100204,62.69752,,82.798656,71.43425
2082,60436195,DF,ADASA,Informação não disponível,-15.94375,-48.247905,,,,,,,,,
2083,42450600,DF,ADASA,Informação não disponível,-15.942922,-47.363701,,,,,,,,,
2084,60478485,DF,ADASA,Informação não disponível,-15.940692,-47.944283,,,,,,,,,
2085,SFJ18,MG,IGAM,Rio Verde Grande,-15.94047,-43.64075,,51.958197,52.36018,,66.167682,67.454741,,81.079159,80.728253
2086,SFC135E,MG,IGAM,Barragem Bico da Pedra,-15.94,-43.22,,,,,,,,,
2087,SF035,MG,IGAM,Rio Acari,-15.94,-45.13,,46.081797,46.00418,,70.697238,70.567771,,87.163907,84.680447
2088,UR013,MG,IGAM,Rio Urucuia,-15.93139,-46.11917,,54.053449,53.07936,,75.941365,72.767548,,93.167229,93.28645
2089,60436150,DF,ADASA,RIO DESCOBERTO,-15.931389,-48.258889,,,,,,,,,
2090,60436186,DF,ADASA,MÉDIO RIO DESCOBERTO,-15.931216,-48.258888,,,,,,,,,
2091,60436185,DF,ADASA,Informação não disponível,-15.926808,-48.259015,,,,,,,,,
2092,SFC140E ou SFC140F,MG,IGAM,Barragem Bico da Pedra,-15.92,-43.22,,,,,,,,,
2093,CRPSAP010,DF,CAESB,Ribeirão Santo Antônio da Papuda,-15.918076,-47.780849,,,,,,,,,
2094,CBA561,MT,SEMA,Rio Cuiabá,-15.913394,-56.029797,,66.530699,,,74.562078,,,81.80032,
2095,42450760,DF,ADASA,Informação não disponível,-15.903749,-47.48538,,,,,,,,,
2096,CRPSAP020,DF,CAESB,Ribeirão Santo Antônio da Papuda  novo ponto,-15.901267,-47.750618,,,,,,,,,
2097,CRPSAP030,DF,CAESB,Ribeirão Santo Antônio da Papuda  antigo PP02,-15.899669,-47.747684,,,,,,,,,
2098,CAPCVD001,DF,CAESB,Córrego Cabeça de Veado,-15.897866,-47.842221,,,,,,,,,
2099,CAPCVD002,DF,CAESB,Córrego Cabeça de Veado,-15.895297,-47.849223,,,,,,,,,
2100,GAR447,MT,SEMA,Rio das Garças,-15.894944,-52.257833,68.274643,,,74.857963,,,81.441284,,
2101,60480550,DF,ADASA,Informação não disponível,-15.892638,-47.722887,,,,,,,,,
2102,SFC125E ou SFC125F,MG,IGAM,Barragem Bico da Pedra,-15.89,-43.2,,,,,,,,,
2103,CAPCVD003,DF,CAESB,Córrego Cabeça de Veado,-15.888269,-47.851865,,,,,,,,,
2104,CAPCVD004,DF,CAESB,Córrego Cabeça de Veado,-15.880637,-47.848049,,,,,,,,,
2105,CAV017,MT,SEMA,Córrego Avoadeira,-15.8775,-52.373806,63.843563,,,67.741332,,,71.639101,,
2106,60480310,DF,ADASA,Informação não disponível,-15.875415,-47.722889,,,,,,,,,
2107,JQHJQH600,BA,INGÁ,Rio Jequitinhonha,-15.8725,-39.121583,,58.721643,,,70.063811,,,77.519716,
2108,CBA464,MT,SEMA,Rio Cuiabá,-15.870389,-56.076756,,61.731333,,,68.972669,,,76.476433,
2109,JE006,MG,IGAM,Rio Salinas,-15.87,-41.71,,57.116162,57.116162,,70.712079,73.651113,,86.421658,90.253773
2110,GAR051,MT,SEMA,Rio das Garças,-15.865806,-53.399333,75.293294,,,79.293269,,,83.293245,,
2111,60478200,DF,ADASA,RIACHO FUNDO,-15.8644,-47.9569,,,,,,,,,
2112,42450740,DF,ADASA,Informação não disponível,-15.859859,-47.475649,,,,,,,,,
2113,60478520,DF,ADASA,RIBEIRÃO DO GAMA,-15.858386,-47.0908,,,,,,,,,
2114,60477800,DF,ADASA,Informação não disponível,-15.857636,-47.97762,,,,,,,,,
2115,JQHCST050,BA,INEMA,Ribeirão do Salto,-15.857425,-40.198686,66.285887,,,72.077049,,,75.587767,,
2116,60436145,DF,ADASA,Informação não disponível,-15.852913,-48.094847,,,,,,,,,
2117,JAU270,MT,SEMA,Rio Jauru,-15.849433,-58.465753,71.865011,,,75.183776,,,78.502541,,
2118,42450510,DF,ADASA,Informação não disponível,-15.845967,-47.385368,,,,,,,,,
2119,60478530,DF,ADASA,BAÍA DO RIBEIRÃO GAMA,-15.84,-47.859722,,,,,,,,,
2120,SFC130E ou SFC130F,MG,IGAM,Barragem Bico da Pedra,-15.84,-43.2,,,,,,,,,
2121,60478650,DF,ADASA,LAGO PARANOÁ,-15.839444,-47.898333,,,,,,,,,
2122,JQHJQH700,BA,INGÁ,Rio Jequitinhonha,-15.838389,-38.96,,45.783314,,,54.090065,,,58.642523,
2123,42450360,DF,ADASA,Rio Preto,-15.837357,-47.368982,,,,,,,,,
2124,SFC145,MG,IGAM,Rio Gorutuba,-15.83,-43.26,,75.747832,80.510295,,81.97458,84.710183,,85.324141,93.104447
2125,42450730,DF,ADASA,Informação não disponível,-15.828191,-47.523989,,,,,,,,,
2126,42450720,DF,ADASA,Informação não disponível,-15.827918,-47.560375,,,,,,,,,
2127,60478750,DF,ADASA,LAGO PARANOÁ,-15.823611,-47.829444,,,,,,,,,
2128,60478700,DF,ADASA,LAGO PARANOÁ,-15.823055,-47.877777,,,,,,,,,
2129,42450380,DF,ADASA,Informação não disponível,-15.819861,-47.394262,,,,,,,,,
2130,60476170,DF,ADASA,Informação não disponível,-15.81875,-47.704832,,,,,,,,,
2131,SFJ21,MG,IGAM,Rio Arapoim,-15.81647,-44.02411,,44.258843,44.258843,,72.613621,75.266521,,91.777519,91.777519
2132,CRPRPA030,DF,CAESB,Rio Paranoá  100 Após Jusante,-15.809689,-47.707167,,,,,,,,,
2133,60476155,DF,ADASA,Informação não disponível,-15.80958,-47.700662,,,,,,,,,
2134,60447700,DF,ADASA,Informação não disponível,-15.807912,-48.006784,,,,,,,,,
2135,60477700,DF,ADASA,CÓRREGO VICENTE PIRES,-15.807777,-48.006666,,,,,,,,,
2136,MOR007,MT,SEMA,Rio das Mortes,-15.8066,-55.291,58.586943,,,63.743335,,,68.899728,,
2137,42450710,DF,ADASA,Rio Jardim,-15.80514,-47.560937,,,,,,,,,
2138,60477350,DF,ADASA,RIBEIRÃO DO TORTO,-15.797297,-47.091972,,,,,,,,,
2139,60479230,DF,ADASA,BARRAGEM LAGO PARANOÁ,-15.797297,-47.784172,,,,,,,,,
2140,60478320,DF,ADASA,RIACHO FUNDO,-15.797297,-47.932203,,,,,,,,,
2141,60478800,DF,ADASA,LAGO PARANOÁ,-15.795555,-47.813333,,,,,,,,,
2142,ALALPA001 ou ALALPA002 ou ALALPA003,DF,CAESB,LG Paranoá 1 metro,-15.794897,-47.788406,,,,,,,,,
2143,ALALPA001 ou ALALPA002 ou ALALPA003,DF,CAESB,LG Paranoá 10 metros,-15.794897,-47.788406,,,,,,,,,
2144,ALALPA001 ou ALALPA002 ou ALALPA003,DF,CAESB,LG Paranoá 5 metros,-15.794897,-47.788406,,,,,,,,,
2145,CRPRPA010,DF,CAESB,Rio Paranoá  relocado,-15.792113,-47.768942,,,,,,,,,
2146,60468000,DF,ADASA,CÓRREGO DO VALO,-15.785809,-48.003581,,,,,,,,,
2147,42450390,DF,ADASA,Informação não disponível,-15.781249,-47.449541,,,,,,,,,
2148,CBA437,MT,SEMA,Rio Cuiabá,-15.780842,-56.142942,,54.561334,,,63.092408,,,70.238567,
2149,SFJ20,MG,IGAM,Rio Verde Grande,-15.78044,-43.61369,,54.107039,54.107039,,72.333664,68.903132,,90.018233,80.089612
2150,JE029,MG,IGAM,Ribeirão São Pedro (JQ3),-15.78,-40.55,,17.270522,14.473054,,27.080011,26.343967,,39.895037,39.895037
2151,60477670,DF,ADASA,LAGO PARANOÁ,-15.778611,-47.856111,,,,,,,,,
2152,60435500,DF,ADASA,DESCOBERTO BARRAGEM,-15.778325,-48.23155,,,,,,,,,
2153,CAPLDE001,DF,CAESB,Lago Descoberto  16 m,-15.77821,-48.23547,,,,,,,,,
2154,60435490,DF,ADASA,BARRAGEM DESCOBERTO,-15.776944,-48.231111,,,,,,,,,
2155,VG007,MG,IGAM,Rio Gorutuba,-15.77278,-43.3125,,45.037267,39.332452,,52.134859,53.161344,,62.450767,62.450767
2156,42450370,DF,ADASA,Informação não disponível,-15.772635,-47.398987,,,,,,,,,
2157,UR002,MG,IGAM,Ribeirão da Extrema,-15.77,-46.05,,50.804978,49.455915,,66.25262,64.670914,,81.169474,77.892635
2158,60455000,DF,ADASA,CÓRREGO DO VALO,-15.769806,-48.006855,,,,,,,,,
2159,CAPPDR001,DF,CAESB,Ribeirão das Pedras,-15.769151,-48.113703,,,,,,,,,
2160,60435470,DF,ADASA,BARRAGEM DO DESCOBERTO,-15.768333,-48.212222,,,,,,,,,
2161,CAPCCH001,DF,CAESB,Córrego Cachoeirinha,-15.768314,-47.753258,,,,,,,,,
2162,60435480,DF,ADASA,BARRAGEM DO DESCOBERTO,-15.767222,-48.220555,,,,,,,,,
2163,60450000,DF,ADASA,CÓRREGO DO VALO,-15.764151,-48.00766,,,,,,,,,
2164,SFC150,MG,IGAM,Rio Gorutuba,-15.76,-43.3,,,,,,,,,
2165,PT002,MG,IGAM,Ribeirão Roncador,-15.76,-45.2,,44.144596,44.093486,,68.497182,65.38043,,76.814821,75.453776
2166,60435405,DF,ADASA,RIBEIRÃO DAS PEDRAS,-15.754722,-48.168333,,,,,,,,,
2167,60477660,DF,ADASA,LAGO PARANOÁ,-15.750277,-47.867777,,,,,,,,,
2168,SFC155,MG,IGAM,Rio Gorutuba,-15.75,-43.31,,,,,,,,,
2169,IU001,MG,IGAM,Córrego Barreado,-15.74833,-43.30694,,43.184324,43.184324,,51.555198,53.016698,,62.910919,61.717528
2170,60477590,DF,ADASA,LAGO PARANOÁ,-15.7475,-47.823611,,,,,,,,,
2171,60435460,DF,ADASA,BARRAGEM DO DESCOBERTO,-15.746111,-48.184166,,,,,,,,,
2172,PD004,MG,IGAM,Rio Mosquito (PA1),-15.74364,-41.45861,,,,,,,,,
2173,60477610,DF,ADASA,LAGO PARANOÁ,-15.742774,-47.831899,,,,,,,,,
2174,JE008,MG,IGAM,Rio Vacaria,-15.74,-41.48,,52.432575,52.432575,,76.961815,72.274337,,86.676229,86.041369
2175,60435200,DF,ADASA,RIBEIRÃO RODEADOR,-15.74,-48.17,,,,,,,,,
2176,SF030,MG,IGAM,Rio Mangal,-15.74,-44.53,,44.895493,,,47.522633,,,51.083437,
2177,60435450,DF,ADASA,BARRAGEM DO DESCOBERTO,-15.74,-48.211666,,,,,,,,,
2178,SFJ22,MG,IGAM,Rio Verde Grande,-15.74,-43.59,,55.131586,51.462774,,72.165388,70.403472,,86.809058,87.463501
2179,PT004,MG,IGAM,Ribeirão Cana Brava,-15.74,-45.31,,42.944445,42.944445,,68.234683,66.808938,,82.859361,82.859361
2180,CAPTQR001,DF,CAESB,Córrego Taquari,-15.736569,-47.806242,,,,,,,,,
2181,60435250,DF,ADASA,RIBEIRÃO RODEADOR,-15.735556,-48.174167,,,,,,,,,
2182,ALASBT003,DF,CAESB,Rio São Bartolomeu DF 250,-15.733832,-47.675361,,,,,,,,,
2183,60474300,DF,ADASA,RIBEIRÃO SOBRADINHO,-15.733611,-47.676111,,,,,,,,,
2184,CRPRSB050,DF,CAESB,Ribeirão Sobradinho,-15.73199,-47.680604,,,,,,,,,
2185,60477640,DF,ADASA,LAGO PARANOÁ,-15.730555,-47.890555,,,,,,,,,
2186,SFH24,MG,IGAM,Rio Preto (SF7),-15.73,-47.32,,53.701902,67.30138,,72.247669,72.966985,,81.532668,77.860515
2187,60477630,DF,ADASA,RIBEIRÃO BANANAL,-15.727163,-47.90745,,,,,,,,,
2188,GAR373,MT,SEMA,Rio das Garças,-15.727028,-52.75675,74.010214,,,77.715368,,,81.420522,,
2189,ALARBA001,DF,CAESB,Ribeirão Bananal,-15.72672,-47.918741,,,,,,,,,
2190,60477380,DF,ADASA,RIBEIRÃO TORTO,-15.72198,-47.86798,,,,,,,,,
2191,60435170,DF,ADASA,BARRAGEM DO DESCOBERTO,-15.72,-48.21,,,,,,,,,
2192,42450330,DF,ADASA,Informação não disponível,-15.710967,-47.31898,,,,,,,,,
2193,60435000,DF,ADASA,ALTO RIO DESCOBERTO,-15.71,-48.23,,,,,,,,,
2194,PD003,MG,IGAM,Rio Pardo (PA1),-15.70292,-42.17214,,71.367581,72.269455,,73.581785,78.002903,,76.462668,86.557269
2195,SFC161,MG,IGAM,Lagoa Grande,-15.7,-43.31,,,,,,,,,
2196,SF032,MG,IGAM,Rio São Francisco (SF),-15.7,-44.54,,58.465804,61.507106,,73.367955,74.605685,,92.185934,88.042731
2197,CAPTOR001,DF,CAESB,Ribeirão do Torto,-15.695284,-47.917103,,,,,,,,,
2198,CAPCQZ001,DF,CAESB,Córrego Quinze,-15.687794,-47.642731,,,,,,,,,
2199,SFC200,MG,IGAM,Rio Serra Branca,-15.68,-42.86,,64.41404,64.41404,,80.366057,83.854168,,90.406338,90.406338
2200,60473020,DF,ADASA,RIBEIRÃO PIPIRIPAU,-15.678333,-47.660556,,,,,,,,,
2201,CAPPRZ001,DF,CAESB,Córrego Paranoazinho,-15.676116,-47.862696,,,,,,,,,
2202,MOR023,MT,SEMA,Rio das Mortes,-15.671139,-55.299389,66.342523,,,70.88064,,,75.418757,,
2203,60477100,DF,ADASA,BARRAGEM SANTA MARIA,-15.66928,-47.953352,,,,,,,,,
2204,CAPLSM001,DF,CAESB,"Lago Santa Maria  8,75 m",-15.669087,-47.957418,,,,,,,,,
2205,CAPLSM002,DF,CAESB,"LG Santa Maria 15,75 m",-15.669087,-47.953066,,,,,,,,,
2206,60471185,DF,ADASA,Informação não disponível,-15.66875,-47.671496,,,,,,,,,
2207,CRPRSB030,DF,CAESB,Ribeirão Sobradinho,-15.66659,-47.810202,,,,,,,,,
2208,PRDPRD800,BA,INGÁ,Rio Pardo,-15.66275,-39.055944,,42.551382,42.551382,,61.084256,66.388264,,71.229252,78.373735
2209,CRPRSB020,DF,CAESB,Ribeirão Sobradinho  novo ponto,-15.660611,-47.815917,,,,,,,,,
2210,SFC185,MG,IGAM,Rio Mosquito (SF10),-15.66,-43.27,,,,,,,,,
2211,CAPCON001,DF,CAESB,Córrego Capão da Onça,-15.659029,-48.172334,,,,,,,,,
2212,60473000,DF,ADASA,PIPIRIPAU - FRINOCAP - DF 230,-15.657433,-47.624641,,,,,,,,,
2213,Extra3,DF,ADASA,Informação não disponível,-15.657134,-47.628158,,,,,,,,,
2214,CAPPIP001,DF,CAESB,Ribeirão Pipiripau,-15.656285,-47.603867,,,,,,,,,
2215,Extra5,DF,ADASA,Informação não disponível,-15.655532,-47.600529,,,,,,,,,
2216,CAPCNT001,DF,CAESB,Ribeirão Contagem,-15.654748,-47.887512,,,,,,,,,
2217,PRDJUN500,BA,INEMA,Córrego Jundiá,-15.654,-40.04583,,19.547906,13.044173,,22.685716,19.647202,,26.195334,24.599467
2218,CBA417,MT,SEMA,Rio Cuiabá,-15.650058,-56.069892,,51.928775,,,62.202571,,,81.566331,
2219,42450160,DF,ADASA,Informação não disponível,-15.64319,-47.36815,,,,,,,,,
2220,42450300,DF,ADASA,RIBEIRÃO JACARÉ,-15.641289,-47.356325,,,,,,,,,
2221,Extra4,DF,ADASA,Informação não disponível,-15.640673,-47.580318,,,,,,,,,
2222,CBA415,MT,SEMA,Rio Cuiabá,-15.640461,-56.076439,,50.347623,,,67.816678,,,86.229341,
2223,CAPBRC001,DF,CAESB,Córrego Barrocão,-15.634639,-48.187484,,,,,,,,,
2224,42450130,DF,ADASA,Informação não disponível,-15.625688,-47.395096,,,,,,,,,
2225,COX073,MT,SEMA,Coxipó,-15.6252,-56.0596,,54.807233,,,59.739321,,,65.600763,
2226,CAPCRG001,DF,CAESB,Córrego Corguinho,-15.621802,-47.730692,,,,,,,,,
2227,COX065,MT,SEMA,Coxipó,-15.6192,-56.0132,,46.519025,,,62.860832,,,84.981059,
2228,UR001,MG,IGAM,Rio Urucuia,-15.61639,-46.41753,,56.598647,47.414906,,73.340153,69.586969,,85.86585,93.440713
2229,CBA408,MT,SEMA,Rio Cuiabá,-15.616139,-56.106258,,58.709302,,,72.636363,,,83.141811,
2230,CMO010,MT,SEMA,Córrego do Moinho,-15.615833,-56.045,,30.850515,,,36.713019,,,41.17508,
2231,PRDPAL700,BA,INEMA,Córrego Palmeira,-15.614444,-40.259167,,36.861864,30.561635,,43.302993,41.189762,,50.566328,53.811354
2232,SFC205,MG,IGAM,Rio Lajes,-15.61,-42.86,,,,,,,,,
2233,CAPMDR001,DF,CAESB,Ribeirão Mestre D'Armas,-15.605278,-47.696279,,,,,,,,,
2234,20001130,DF,ADASA,Informação não disponível,-15.604025,-47.880108,,,,,,,,,
2235,,BA,,,-15.603889,-39.516667,,,69.550917,,,72.535918,,,78.127115
2236,SFC210 ou SFC215,MG,IGAM,Barragem das Lajes,-15.6,-42.87,,,,,,,,,
2237,SFC210 ou SFC215,MG,IGAM,Rio Lajes,-15.6,-42.87,,,,,,,,,
2238,PAR093,MT,SEMA,Pari,-15.592418,-56.145413,,34.243239,,,48.457692,,,62.672146,
2239,CAPFUM001,DF,CAESB,Ribeirão Fumal,-15.591761,-47.670538,,,,,,,,,
2240,CAPBRJ001,DF,CAESB,Córrego Brejinho,-15.590774,-47.643043,,,,,,,,,
2241,SFC165,MG,IGAM,Rio Gorutuba,-15.59,-43.27,,,,,,,,,
2242,42450050,DF,ADASA,RIBEIRÃO SANTA RITA,-15.583611,-47.340833,,,,,,,,,
2243,PRDPRD500,BA,INGÁ,Rio Pardo,-15.57985,-39.4101,,66.802332,69.553714,,74.040815,72.459742,,84.074465,74.961842
2244,Extra2,DF,ADASA,Informação não disponível,-15.572078,-47.513586,,,,,,,,,
2245,SLO001,MT,SEMA,Rio São Lourenço,-15.571569,-55.16345,,61.378305,,,68.62138,,,76.264428,
2246,PRDPRD600,BA,INGÁ,Rio Pardo,-15.568556,-39.304472,,61.417172,62.021945,,70.108344,67.659622,,77.374741,74.989822
2247,CBA406,MT,SEMA,Rio Cuiabá,-15.564867,-56.141619,,60.008161,,,75.876471,,,85.024834,
2248,PRDMAC900,BA,INEMA,Macarani,-15.564444,-40.430833,,40.19453,30.717849,,50.800357,43.808182,,68.277023,55.416032
2249,PRDPRD430,BA,INGÁ,Rio Pardo,-15.56024,-39.72177,,65.763241,65.763241,,75.919628,75.83947,,81.907032,81.907032
2250,PRDMAJ500,BA,INEMA,Manjerona,-15.549722,-40.447778,,59.371172,59.371172,,68.431654,61.44654,,80.404746,64.51159
2251,20000950,DF,ADASA,Informação não disponível,-15.528191,-47.742053,,,,,,,,,
2252,20001050,DF,ADASA,Informação não disponível,-15.523187,-47.81594,,,,,,,,,
2253,PRDPRD400,BA,INGÁ,Rio Pardo,-15.52075,-39.867667,,55.844856,55.844856,,64.34763,62.996043,,73.814311,74.573419
2254,UR012,MG,IGAM,Rio Piratinga,-15.51844,-46.19714,,51.702026,48.637677,,71.064851,68.020801,,93.066177,84.066682
2255,PRDPRD200,BA,INGÁ,Rio Pardo,-15.513139,-41.237111,,59.110759,60.8521,,64.997399,67.39294,,71.754448,71.871467
2256,PD005,MG,IGAM,Rio Pardo (PA1),-15.51139,-41.23528,,57.415131,57.415131,,67.541169,76.02543,,77.867825,92.263819
2257,MOR093,MT,SEMA,Rio das Mortes,-15.504944,-55.226611,59.413493,,,64.971108,,,70.528724,,
2258,SF028,MG,IGAM,Ribeirão Pandeiros,-15.50486,-44.75692,,58.83332,55.081628,,74.787826,76.682367,,93.819961,93.819961
2259,20001400,DF,ADASA,Informação não disponível,-15.503366,-48.057076,,,,,,,,,
2260,20001200,DF,ADASA,Informação não disponível,-15.500966,-47.854282,,,,,,,,,
